Position X,Position Y,Position Z
423070.000,4807540.000,1701.955
423070.000,4807590.000,1700.554
423070.000,4807580.000,1700.921
423070.000,4807570.000,1700.817
423070.000,4807530.000,1702.239
423070.000,4807490.000,1707.166
423070.000,4807480.000,1709.162
423070.000,4807470.000,1710.797
423070.000,4807520.000,1702.585
423070.000,4807510.000,1703.515
423070.000,4807500.000,1704.977
423070.000,4807690.000,1711.861
423070.000,4807680.000,1708.426
423070.000,4807670.000,1705.541
423070.000,4807707.252,1718.662
423070.000,4807205.930,1755.080
423070.000,4807700.000,1716.258
423070.000,4807660.000,1705.491
423070.000,4807620.000,1701.174
423070.000,4807610.000,1700.654
423070.000,4807600.000,1700.343
423070.000,4807650.000,1704.336
423070.000,4807640.000,1702.375
423070.000,4807630.000,1701.407
423070.000,4807300.000,1731.879
423070.000,4807290.000,1731.945
423070.000,4807280.000,1734.439
423070.000,4807330.000,1738.179
423070.000,4807320.000,1735.924
423070.000,4807310.000,1733.512
423070.000,4807270.000,1737.767
423070.000,4807230.000,1748.074
423070.000,4807220.000,1750.333
423070.000,4807210.000,1753.477
423070.000,4807260.000,1740.991
423070.000,4807250.000,1744.072
423070.000,4807240.000,1745.981
423070.000,4807430.000,1717.226
423070.000,4807420.000,1718.283
423070.000,4807410.000,1720.641
423070.000,4807460.000,1712.456
423070.000,4807450.000,1714.873
423070.000,4807440.000,1716.142
423070.000,4807400.000,1724.081
423070.000,4807360.000,1735.990
423070.000,4807350.000,1738.274
423070.000,4807340.000,1739.389
423070.000,4807390.000,1727.708
423070.000,4807380.000,1731.641
423070.000,4807370.000,1733.941
423071.565,4807708.435,1718.111
423072.318,4807207.682,1754.104
423073.637,4807710.000,1717.218
423075.387,4807210.000,1752.412
423077.262,4807712.738,1715.622
423078.015,4807211.985,1751.268
423080.000,4807570.000,1701.029
423080.000,4807560.000,1701.735
423080.000,4807550.000,1702.175
423080.000,4807600.000,1700.172
423080.000,4807590.000,1700.326
423080.000,4807580.000,1700.547
423080.000,4807540.000,1702.357
423080.000,4807500.000,1708.628
423080.000,4807490.000,1711.748
423080.000,4807480.000,1713.831
423080.000,4807530.000,1702.822
423080.000,4807520.000,1703.745
423080.000,4807510.000,1706.123
423080.000,4807700.000,1710.234
423080.000,4807690.000,1707.724
423080.000,4807680.000,1705.536
423080.000,4807714.807,1714.133
423080.000,4807213.485,1750.590
423080.000,4807710.000,1713.099
423080.000,4807670.000,1703.929
423080.000,4807630.000,1701.082
423080.000,4807620.000,1700.365
423080.000,4807610.000,1699.887
423080.000,4807660.000,1703.000
423080.000,4807650.000,1702.237
423080.000,4807640.000,1701.636
423080.000,4807310.000,1739.257
423080.000,4807300.000,1736.886
423080.000,4807290.000,1735.267
423080.000,4807340.000,1745.403
423080.000,4807330.000,1744.882
423080.000,4807320.000,1742.567
423080.000,4807280.000,1734.865
423080.000,4807240.000,1744.955
423080.000,4807230.000,1747.115
423080.000,4807220.000,1748.892
423080.000,4807270.000,1737.498
423080.000,4807260.000,1739.998
423080.000,4807250.000,1742.403
423080.000,4807440.000,1719.594
423080.000,4807430.000,1720.555
423080.000,4807420.000,1721.801
423080.000,4807470.000,1715.684
423080.000,4807460.000,1717.196
423080.000,4807450.000,1718.902
423080.000,4807410.000,1725.168
423080.000,4807370.000,1738.833
423080.000,4807360.000,1742.478
423080.000,4807350.000,1744.845
423080.000,4807400.000,1728.598
423080.000,4807390.000,1732.170
423080.000,4807380.000,1735.652
423082.958,4807717.042,1712.880
423083.711,4807216.289,1750.031
423086.874,4807720.000,1711.284
423088.623,4807220.000,1749.040
423088.655,4807721.345,1710.521
423089.407,4807220.593,1748.949
423090.000,4807580.000,1700.658
423090.000,4807570.000,1701.012
423090.000,4807560.000,1701.747
423090.000,4807610.000,1699.800
423090.000,4807600.000,1699.899
423090.000,4807590.000,1700.173
423090.000,4807550.000,1702.593
423090.000,4807510.000,1709.878
423090.000,4807500.000,1713.653
423090.000,4807490.000,1717.826
423090.000,4807540.000,1703.142
423090.000,4807530.000,1704.718
423090.000,4807520.000,1706.942
423090.000,4807710.000,1707.237
423090.000,4807700.000,1705.426
423090.000,4807690.000,1704.029
423090.000,4807722.362,1710.028
423090.000,4807221.040,1748.789
423090.000,4807720.000,1709.480
423090.000,4807680.000,1702.585
423090.000,4807640.000,1700.865
423090.000,4807630.000,1700.550
423090.000,4807620.000,1700.195
423090.000,4807670.000,1701.698
423090.000,4807660.000,1701.318
423090.000,4807650.000,1701.196
423090.000,4807320.000,1748.028
423090.000,4807310.000,1744.448
423090.000,4807300.000,1741.941
423090.000,4807350.000,1752.878
423090.000,4807340.000,1751.658
423090.000,4807330.000,1750.770
423090.000,4807290.000,1740.195
423090.000,4807250.000,1743.206
423090.000,4807240.000,1744.784
423090.000,4807230.000,1746.419
423090.000,4807280.000,1740.170
423090.000,4807270.000,1739.835
423090.000,4807260.000,1741.667
423090.000,4807450.000,1724.952
423090.000,4807440.000,1725.326
423090.000,4807430.000,1726.852
423090.000,4807480.000,1720.286
423090.000,4807470.000,1721.679
423090.000,4807460.000,1723.734
423090.000,4807420.000,1728.032
423090.000,4807380.000,1740.468
423090.000,4807370.000,1744.484
423090.000,4807360.000,1747.866
423090.000,4807410.000,1730.579
423090.000,4807400.000,1733.521
423090.000,4807390.000,1736.981
423094.351,4807725.649,1709.244
423094.723,4807725.930,1709.206
423095.104,4807224.896,1748.063
423100.000,4807580.000,1700.730
423100.000,4807570.000,1700.991
423100.000,4807560.000,1701.804
423100.000,4807610.000,1699.353
423100.000,4807600.000,1700.008
423100.000,4807590.000,1700.269
423100.000,4807550.000,1703.055
423100.000,4807510.000,1714.382
423100.000,4807500.000,1718.721
423100.000,4807490.000,1723.727
423100.000,4807540.000,1705.857
423100.000,4807530.000,1707.516
423100.000,4807520.000,1710.361
423100.000,4807710.000,1703.075
423100.000,4807700.000,1702.230
423100.000,4807690.000,1700.792
423100.000,4807724.395,1707.137
423100.000,4807228.595,1747.362
423100.000,4807720.000,1705.924
423100.000,4807680.000,1699.563
423100.000,4807640.000,1700.303
423100.000,4807630.000,1700.043
423100.000,4807620.000,1699.691
423100.000,4807670.000,1699.438
423100.000,4807660.000,1700.079
423100.000,4807650.000,1700.344
423100.000,4807320.000,1752.391
423100.000,4807310.000,1748.960
423100.000,4807300.000,1746.007
423100.000,4807350.000,1756.836
423100.000,4807340.000,1755.163
423100.000,4807330.000,1753.997
423100.000,4807290.000,1745.689
423100.000,4807250.000,1745.760
423100.000,4807240.000,1745.560
423100.000,4807230.000,1746.990
423100.000,4807280.000,1745.507
423100.000,4807270.000,1744.408
423100.000,4807260.000,1745.523
423100.000,4807450.000,1729.985
423100.000,4807440.000,1731.514
423100.000,4807430.000,1735.222
423100.000,4807480.000,1726.059
423100.000,4807470.000,1727.633
423100.000,4807460.000,1728.961
423100.000,4807420.000,1735.560
423100.000,4807380.000,1745.059
423100.000,4807370.000,1749.564
423100.000,4807360.000,1752.547
423100.000,4807410.000,1736.678
423100.000,4807400.000,1739.352
423100.000,4807390.000,1741.418
423100.800,4807229.200,1747.325
423101.859,4807230.000,1747.544
423106.497,4807233.503,1748.426
423107.907,4807722.093,1705.052
423110.000,4807580.000,1700.508
423110.000,4807570.000,1701.312
423110.000,4807560.000,1703.149
423110.000,4807610.000,1699.620
423110.000,4807600.000,1700.174
423110.000,4807590.000,1700.197
423110.000,4807520.000,1714.132
423110.000,4807510.000,1718.200
423110.000,4807500.000,1723.261
423110.000,4807550.000,1705.422
423110.000,4807540.000,1707.675
423110.000,4807530.000,1711.248
423110.000,4807620.000,1699.106
423110.000,4807710.000,1701.710
423110.000,4807700.000,1699.292
423110.000,4807690.000,1698.269
423110.000,4807721.484,1704.520
423110.000,4807236.150,1749.222
423110.000,4807720.000,1704.090
423110.000,4807650.000,1699.356
423110.000,4807640.000,1699.601
423110.000,4807630.000,1699.364
423110.000,4807680.000,1698.182
423110.000,4807670.000,1698.404
423110.000,4807660.000,1699.096
423110.000,4807490.000,1727.231
423110.000,4807320.000,1754.659
423110.000,4807310.000,1752.961
423110.000,4807300.000,1751.270
423110.000,4807350.000,1757.145
423110.000,4807340.000,1758.619
423110.000,4807330.000,1757.242
423110.000,4807260.000,1749.274
423110.000,4807250.000,1748.961
423110.000,4807240.000,1748.752
423110.000,4807290.000,1748.870
423110.000,4807280.000,1748.796
423110.000,4807270.000,1748.960
423110.000,4807360.000,1755.606
423110.000,4807450.000,1738.603
423110.000,4807440.000,1737.128
423110.000,4807430.000,1740.277
423110.000,4807480.000,1732.182
423110.000,4807470.000,1734.485
423110.000,4807460.000,1736.926
423110.000,4807390.000,1747.515
423110.000,4807380.000,1750.077
423110.000,4807370.000,1752.926
423110.000,4807420.000,1741.452
423110.000,4807410.000,1742.928
423110.000,4807400.000,1748.814
423112.193,4807237.807,1750.033
423115.096,4807240.000,1751.592
423115.099,4807720.000,1702.993
423117.889,4807242.111,1753.194
423120.000,4807580.000,1700.794
423120.000,4807570.000,1703.144
423120.000,4807560.000,1706.003
423120.000,4807610.000,1699.612
423120.000,4807600.000,1699.995
423120.000,4807590.000,1700.119
423120.000,4807520.000,1717.701
423120.000,4807510.000,1721.976
423120.000,4807500.000,1726.356
423120.000,4807550.000,1708.857
423120.000,4807540.000,1711.507
423120.000,4807530.000,1714.589
423120.000,4807700.000,1697.915
423120.000,4807690.000,1697.524
423120.000,4807680.000,1697.598
423120.000,4807718.574,1701.622
423120.000,4807243.705,1753.690
423120.000,4807710.000,1699.723
423120.000,4807640.000,1699.070
423120.000,4807630.000,1698.753
423120.000,4807620.000,1699.318
423120.000,4807670.000,1697.956
423120.000,4807660.000,1698.546
423120.000,4807650.000,1698.722
423120.000,4807490.000,1733.559
423120.000,4807330.000,1760.549
423120.000,4807320.000,1758.540
423120.000,4807310.000,1755.882
423120.000,4807360.000,1759.749
423120.000,4807350.000,1761.733
423120.000,4807340.000,1761.947
423120.000,4807270.000,1752.998
423120.000,4807260.000,1752.542
423120.000,4807250.000,1752.610
423120.000,4807300.000,1753.900
423120.000,4807290.000,1752.814
423120.000,4807280.000,1752.791
423120.000,4807450.000,1746.166
423120.000,4807440.000,1748.045
423120.000,4807430.000,1746.361
423120.000,4807480.000,1736.447
423120.000,4807470.000,1739.628
423120.000,4807460.000,1742.394
423120.000,4807390.000,1751.848
423120.000,4807380.000,1754.193
423120.000,4807370.000,1756.679
423120.000,4807420.000,1749.632
423120.000,4807410.000,1750.629
423120.000,4807400.000,1750.572
423122.012,4807717.988,1701.219
423123.586,4807246.414,1754.673
423128.332,4807250.000,1756.485
423129.282,4807250.718,1756.922
423130.000,4807580.000,1702.512
423130.000,4807570.000,1705.175
423130.000,4807560.000,1709.007
423130.000,4807610.000,1699.403
423130.000,4807600.000,1699.898
423130.000,4807590.000,1700.355
423130.000,4807520.000,1722.175
423130.000,4807510.000,1724.964
423130.000,4807500.000,1728.615
423130.000,4807550.000,1713.300
423130.000,4807540.000,1715.808
423130.000,4807530.000,1718.653
423130.000,4807700.000,1697.431
423130.000,4807690.000,1697.208
423130.000,4807680.000,1697.379
423130.000,4807715.663,1699.282
423130.000,4807251.260,1757.349
423130.000,4807710.000,1698.365
423130.000,4807640.000,1698.537
423130.000,4807630.000,1698.853
423130.000,4807620.000,1699.056
423130.000,4807670.000,1697.895
423130.000,4807660.000,1698.245
423130.000,4807650.000,1698.665
423130.000,4807340.000,1763.670
423130.000,4807330.000,1763.728
423130.000,4807320.000,1763.731
423130.000,4807370.000,1760.735
423130.000,4807360.000,1762.249
423130.000,4807350.000,1763.030
423130.000,4807280.000,1757.558
423130.000,4807270.000,1758.153
423130.000,4807260.000,1757.961
423130.000,4807310.000,1760.998
423130.000,4807300.000,1758.213
423130.000,4807290.000,1756.612
423130.000,4807460.000,1746.464
423130.000,4807450.000,1749.460
423130.000,4807440.000,1750.801
423130.000,4807490.000,1737.741
423130.000,4807480.000,1739.887
423130.000,4807470.000,1742.710
423130.000,4807400.000,1757.217
423130.000,4807390.000,1757.580
423130.000,4807380.000,1758.689
423130.000,4807430.000,1751.836
423130.000,4807420.000,1752.797
423130.000,4807410.000,1754.201
423134.979,4807255.021,1760.585
423136.117,4807713.883,1698.337
423140.000,4807580.000,1703.896
423140.000,4807570.000,1708.395
423140.000,4807560.000,1712.458
423140.000,4807610.000,1699.551
423140.000,4807600.000,1700.253
423140.000,4807590.000,1701.684
423140.000,4807520.000,1725.610
423140.000,4807510.000,1727.726
423140.000,4807500.000,1731.318
423140.000,4807550.000,1716.836
423140.000,4807540.000,1721.154
423140.000,4807530.000,1723.732
423140.000,4807700.000,1697.004
423140.000,4807690.000,1697.054
423140.000,4807680.000,1697.412
423140.000,4807712.753,1697.570
423140.000,4807258.815,1763.465
423140.000,4807710.000,1697.291
423140.000,4807640.000,1698.671
423140.000,4807630.000,1698.709
423140.000,4807620.000,1699.243
423140.000,4807670.000,1697.891
423140.000,4807660.000,1698.201
423140.000,4807650.000,1698.410
423140.000,4807340.000,1768.326
423140.000,4807330.000,1768.119
423140.000,4807320.000,1766.575
423140.000,4807370.000,1763.500
423140.000,4807360.000,1765.431
423140.000,4807350.000,1766.604
423140.000,4807280.000,1762.829
423140.000,4807270.000,1763.726
423140.000,4807260.000,1763.496
423140.000,4807310.000,1763.722
423140.000,4807300.000,1763.077
423140.000,4807290.000,1764.215
423140.000,4807460.000,1748.748
423140.000,4807450.000,1751.438
423140.000,4807440.000,1753.599
423140.000,4807490.000,1739.433
423140.000,4807480.000,1742.627
423140.000,4807470.000,1744.498
423140.000,4807400.000,1759.635
423140.000,4807390.000,1760.891
423140.000,4807380.000,1761.718
423140.000,4807430.000,1755.292
423140.000,4807420.000,1756.549
423140.000,4807410.000,1757.524
423140.675,4807259.325,1763.834
423141.569,4807260.000,1764.409
423146.371,4807263.629,1767.286
423149.457,4807710.000,1696.807
423150.000,4807570.000,1710.891
423150.000,4807560.000,1715.662
423150.000,4807580.000,1706.545
423150.000,4807600.000,1701.605
423150.000,4807590.000,1703.119
423150.000,4807550.000,1720.192
423150.000,4807510.000,1731.714
423150.000,4807500.000,1734.610
423150.000,4807520.000,1729.531
423150.000,4807540.000,1726.678
423150.000,4807530.000,1728.123
423150.000,4807610.000,1700.480
423150.000,4807690.000,1697.051
423150.000,4807680.000,1697.448
423150.000,4807700.000,1696.887
423150.000,4807709.842,1696.781
423150.000,4807266.370,1769.332
423150.000,4807670.000,1697.783
423150.000,4807630.000,1698.783
423150.000,4807620.000,1699.300
423150.000,4807640.000,1698.398
423150.000,4807660.000,1698.016
423150.000,4807650.000,1698.208
423150.000,4807340.000,1772.170
423150.000,4807330.000,1772.000
423150.000,4807350.000,1771.475
423150.000,4807370.000,1767.007
423150.000,4807360.000,1769.343
423150.000,4807320.000,1771.067
423150.000,4807280.000,1768.226
423150.000,4807270.000,1769.342
423150.000,4807290.000,1768.537
423150.000,4807310.000,1769.284
423150.000,4807300.000,1768.593
423150.000,4807380.000,1765.835
423150.000,4807460.000,1750.728
423150.000,4807450.000,1753.777
423150.000,4807470.000,1747.924
423150.000,4807490.000,1741.956
423150.000,4807480.000,1748.084
423150.000,4807440.000,1756.283
423150.000,4807400.000,1762.632
423150.000,4807390.000,1764.191
423150.000,4807410.000,1760.905
423150.000,4807430.000,1758.364
423150.000,4807420.000,1759.856
423150.223,4807709.777,1696.784
423152.068,4807267.932,1770.752
423154.805,4807270.000,1772.195
423157.764,4807272.236,1773.703
423160.000,4807580.000,1709.899
423160.000,4807570.000,1714.054
423160.000,4807590.000,1706.292
423160.000,4807610.000,1701.683
423160.000,4807600.000,1703.377
423160.000,4807560.000,1718.789
423160.000,4807520.000,1734.947
423160.000,4807510.000,1736.463
423160.000,4807530.000,1733.811
423160.000,4807550.000,1724.201
423160.000,4807540.000,1730.098
423160.000,4807690.000,1697.325
423160.000,4807680.000,1697.395
423160.000,4807700.000,1696.984
423160.000,4807706.932,1696.754
423160.000,4807273.925,1774.871
423160.000,4807670.000,1697.732
423160.000,4807630.000,1698.852
423160.000,4807620.000,1700.139
423160.000,4807640.000,1698.273
423160.000,4807660.000,1698.004
423160.000,4807650.000,1698.044
423160.000,4807500.000,1738.063
423160.000,4807350.000,1775.869
423160.000,4807340.000,1778.412
423160.000,4807360.000,1772.671
423160.000,4807380.000,1769.843
423160.000,4807370.000,1771.033
423160.000,4807330.000,1777.119
423160.000,4807290.000,1773.292
423160.000,4807280.000,1774.239
423160.000,4807300.000,1773.576
423160.000,4807320.000,1775.722
423160.000,4807310.000,1774.200
423160.000,4807460.000,1753.369
423160.000,4807450.000,1756.016
423160.000,4807470.000,1751.581
423160.000,4807490.000,1741.489
423160.000,4807480.000,1749.429
423160.000,4807440.000,1758.658
423160.000,4807400.000,1766.631
423160.000,4807390.000,1768.373
423160.000,4807410.000,1764.661
423160.000,4807430.000,1761.456
423160.000,4807420.000,1763.054
423163.461,4807276.539,1776.860
423164.328,4807705.672,1696.781
423168.041,4807280.000,1779.373
423169.157,4807280.843,1780.006
423170.000,4807580.000,1714.046
423170.000,4807570.000,1717.753
423170.000,4807590.000,1709.814
423170.000,4807610.000,1704.102
423170.000,4807600.000,1706.790
423170.000,4807560.000,1721.896
423170.000,4807520.000,1740.770
423170.000,4807510.000,1741.862
423170.000,4807530.000,1738.438
423170.000,4807550.000,1727.859
423170.000,4807540.000,1732.032
423170.000,4807690.000,1697.089
423170.000,4807680.000,1697.387
423170.000,4807700.000,1696.951
423170.000,4807704.021,1696.772
423170.000,4807281.480,1780.417
423170.000,4807670.000,1697.681
423170.000,4807630.000,1700.283
423170.000,4807620.000,1701.610
423170.000,4807640.000,1699.197
423170.000,4807660.000,1698.059
423170.000,4807650.000,1698.139
423170.000,4807360.000,1778.296
423170.000,4807350.000,1780.215
423170.000,4807370.000,1776.202
423170.000,4807390.000,1772.661
423170.000,4807380.000,1774.284
423170.000,4807340.000,1781.089
423170.000,4807300.000,1778.722
423170.000,4807290.000,1779.228
423170.000,4807310.000,1779.379
423170.000,4807330.000,1781.351
423170.000,4807320.000,1780.758
423170.000,4807470.000,1752.394
423170.000,4807460.000,1754.628
423170.000,4807480.000,1749.702
423170.000,4807500.000,1742.732
423170.000,4807490.000,1744.435
423170.000,4807450.000,1757.438
423170.000,4807410.000,1768.362
423170.000,4807400.000,1770.862
423170.000,4807420.000,1765.774
423170.000,4807440.000,1760.445
423170.000,4807430.000,1763.270
423174.853,4807285.147,1782.970
423175.679,4807285.770,1783.405
423178.434,4807701.566,1696.507
423180.000,4807580.000,1717.693
423180.000,4807570.000,1721.875
423180.000,4807590.000,1713.968
423180.000,4807610.000,1708.322
423180.000,4807600.000,1710.896
423180.000,4807560.000,1725.963
423180.000,4807520.000,1746.862
423180.000,4807510.000,1748.330
423180.000,4807530.000,1743.259
423180.000,4807550.000,1730.523
423180.000,4807540.000,1736.351
423180.000,4807690.000,1697.158
423180.000,4807680.000,1697.504
423180.000,4807700.000,1696.507
423180.000,4807701.111,1696.490
423180.000,4807284.513,1786.312
423180.000,4807670.000,1697.541
423180.000,4807630.000,1702.477
423180.000,4807620.000,1705.211
423180.000,4807640.000,1700.606
423180.000,4807660.000,1698.081
423180.000,4807650.000,1699.309
423180.000,4807360.000,1781.634
423180.000,4807350.000,1783.567
423180.000,4807370.000,1780.038
423180.000,4807390.000,1776.653
423180.000,4807380.000,1777.783
423180.000,4807340.000,1785.064
423180.000,4807300.000,1785.283
423180.000,4807290.000,1785.550
423180.000,4807310.000,1785.568
423180.000,4807330.000,1786.093
423180.000,4807320.000,1785.875
423180.000,4807470.000,1753.331
423180.000,4807460.000,1755.771
423180.000,4807480.000,1751.215
423180.000,4807500.000,1748.389
423180.000,4807490.000,1748.782
423180.000,4807450.000,1758.893
423180.000,4807410.000,1771.498
423180.000,4807400.000,1774.691
423180.000,4807420.000,1768.159
423180.000,4807440.000,1762.003
423180.000,4807430.000,1764.770
423183.816,4807700.000,1696.521
423187.740,4807282.260,1790.948
423190.000,4807570.000,1726.222
423190.000,4807560.000,1730.373
423190.000,4807580.000,1721.869
423190.000,4807600.000,1715.293
423190.000,4807590.000,1718.184
423190.000,4807520.000,1751.563
423190.000,4807510.000,1752.318
423190.000,4807530.000,1747.935
423190.000,4807550.000,1735.372
423190.000,4807540.000,1741.693
423190.000,4807610.000,1713.464
423190.000,4807680.000,1697.291
423190.000,4807670.000,1697.843
423190.000,4807690.000,1696.969
423190.000,4807698.200,1696.620
423190.000,4807281.602,1792.272
423190.000,4807630.000,1707.606
423190.000,4807620.000,1711.012
423190.000,4807640.000,1704.021
423190.000,4807660.000,1699.148
423190.000,4807650.000,1701.015
423190.000,4807500.000,1752.633
423190.000,4807350.000,1787.098
423190.000,4807340.000,1789.920
423190.000,4807360.000,1784.608
423190.000,4807380.000,1780.243
423190.000,4807370.000,1782.556
423190.000,4807300.000,1790.201
423190.000,4807290.000,1790.949
423190.000,4807310.000,1790.637
423190.000,4807330.000,1791.015
423190.000,4807320.000,1790.903
423190.000,4807390.000,1778.231
423190.000,4807460.000,1756.974
423190.000,4807450.000,1760.042
423190.000,4807470.000,1755.688
423190.000,4807490.000,1753.205
423190.000,4807480.000,1753.767
423190.000,4807410.000,1772.796
423190.000,4807400.000,1775.770
423190.000,4807420.000,1769.514
423190.000,4807440.000,1762.998
423190.000,4807430.000,1766.142
423192.539,4807697.461,1696.610
423195.505,4807280.000,1795.395
423200.000,4807570.000,1730.856
423200.000,4807560.000,1735.033
423200.000,4807580.000,1726.993
423200.000,4807600.000,1719.963
423200.000,4807590.000,1723.209
423200.000,4807550.000,1740.073
423200.000,4807510.000,1755.997
423200.000,4807500.000,1755.615
423200.000,4807520.000,1755.707
423200.000,4807540.000,1746.654
423200.000,4807530.000,1751.719
423200.000,4807680.000,1697.661
423200.000,4807670.000,1699.147
423200.000,4807690.000,1696.805
423200.000,4807695.290,1696.565
423200.000,4807278.692,1797.620
423200.000,4807660.000,1701.240
423200.000,4807620.000,1716.618
423200.000,4807610.000,1718.521
423200.000,4807630.000,1712.942
423200.000,4807650.000,1704.492
423200.000,4807640.000,1708.586
423200.000,4807350.000,1788.653
423200.000,4807340.000,1791.188
423200.000,4807360.000,1786.235
423200.000,4807380.000,1781.106
423200.000,4807370.000,1783.889
423200.000,4807330.000,1793.097
423200.000,4807290.000,1796.737
423200.000,4807280.000,1797.739
423200.000,4807300.000,1796.398
423200.000,4807320.000,1794.662
423200.000,4807310.000,1796.084
423200.000,4807460.000,1758.063
423200.000,4807450.000,1760.612
423200.000,4807470.000,1756.675
423200.000,4807490.000,1755.726
423200.000,4807480.000,1755.822
423200.000,4807440.000,1763.055
423200.000,4807400.000,1775.987
423200.000,4807390.000,1778.494
423200.000,4807410.000,1773.200
423200.000,4807430.000,1766.366
423200.000,4807420.000,1770.064
423201.845,4807278.155,1798.079
423206.644,4807693.356,1697.148
423210.000,4807570.000,1735.787
423210.000,4807560.000,1739.715
423210.000,4807580.000,1731.987
423210.000,4807600.000,1726.567
423210.000,4807590.000,1728.112
423210.000,4807550.000,1744.283
423210.000,4807510.000,1758.938
423210.000,4807500.000,1758.107
423210.000,4807520.000,1758.796
423210.000,4807540.000,1750.554
423210.000,4807530.000,1756.056
423210.000,4807680.000,1699.521
423210.000,4807670.000,1703.037
423210.000,4807690.000,1697.550
423210.000,4807692.379,1697.324
423210.000,4807275.781,1800.057
423210.000,4807660.000,1707.097
423210.000,4807620.000,1721.595
423210.000,4807610.000,1725.010
423210.000,4807630.000,1717.279
423210.000,4807650.000,1710.487
423210.000,4807640.000,1713.749
423210.000,4807350.000,1789.378
423210.000,4807340.000,1792.118
423210.000,4807360.000,1786.891
423210.000,4807380.000,1782.144
423210.000,4807370.000,1784.645
423210.000,4807330.000,1794.599
423210.000,4807290.000,1801.274
423210.000,4807280.000,1800.404
423210.000,4807300.000,1800.618
423210.000,4807320.000,1797.572
423210.000,4807310.000,1799.563
423210.000,4807460.000,1759.353
423210.000,4807450.000,1761.257
423210.000,4807470.000,1758.053
423210.000,4807490.000,1757.869
423210.000,4807480.000,1758.201
423210.000,4807440.000,1763.214
423210.000,4807400.000,1775.792
423210.000,4807390.000,1778.570
423210.000,4807410.000,1772.636
423210.000,4807430.000,1766.252
423210.000,4807420.000,1769.666
423211.843,4807691.843,1697.558
423214.478,4807274.478,1800.171
423218.174,4807690.000,1699.382
423219.588,4807689.588,1699.780
423220.000,4807560.000,1744.913
423220.000,4807550.000,1750.404
423220.000,4807570.000,1741.628
423220.000,4807590.000,1736.119
423220.000,4807580.000,1738.300
423220.000,4807510.000,1760.352
423220.000,4807500.000,1759.852
423220.000,4807520.000,1761.148
423220.000,4807540.000,1755.744
423220.000,4807530.000,1759.893
423220.000,4807600.000,1733.654
423220.000,4807670.000,1708.675
423220.000,4807660.000,1712.994
423220.000,4807680.000,1704.230
423220.000,4807689.469,1700.027
423220.000,4807272.871,1799.466
423220.000,4807620.000,1726.926
423220.000,4807610.000,1729.816
423220.000,4807630.000,1723.024
423220.000,4807650.000,1716.787
423220.000,4807640.000,1719.813
423220.000,4807490.000,1759.525
423220.000,4807340.000,1792.456
423220.000,4807330.000,1795.162
423220.000,4807350.000,1789.020
423220.000,4807370.000,1784.051
423220.000,4807360.000,1785.668
423220.000,4807290.000,1802.500
423220.000,4807280.000,1800.898
423220.000,4807300.000,1801.960
423220.000,4807320.000,1798.378
423220.000,4807310.000,1801.335
423220.000,4807380.000,1780.482
423220.000,4807450.000,1761.927
423220.000,4807440.000,1763.602
423220.000,4807460.000,1759.567
423220.000,4807480.000,1759.506
423220.000,4807470.000,1759.343
423220.000,4807400.000,1774.159
423220.000,4807390.000,1776.886
423220.000,4807410.000,1771.274
423220.000,4807430.000,1766.012
423220.000,4807420.000,1769.206
423220.750,4807689.250,1700.448
423229.864,4807270.000,1797.263
423230.000,4807560.000,1750.951
423230.000,4807550.000,1756.213
423230.000,4807570.000,1747.112
423230.000,4807590.000,1740.783
423230.000,4807580.000,1743.592
423230.000,4807540.000,1759.486
423230.000,4807500.000,1761.162
423230.000,4807490.000,1760.891
423230.000,4807510.000,1761.628
423230.000,4807530.000,1761.520
423230.000,4807520.000,1762.334
423230.000,4807670.000,1713.425
423230.000,4807660.000,1717.717
423230.000,4807680.000,1708.558
423230.000,4807686.558,1705.494
423230.000,4807269.960,1797.233
423230.000,4807650.000,1722.658
423230.000,4807610.000,1735.493
423230.000,4807600.000,1738.071
423230.000,4807620.000,1731.541
423230.000,4807640.000,1726.159
423230.000,4807630.000,1728.790
423230.000,4807340.000,1791.793
423230.000,4807330.000,1794.685
423230.000,4807350.000,1788.050
423230.000,4807370.000,1782.014
423230.000,4807360.000,1784.982
423230.000,4807320.000,1798.077
423230.000,4807280.000,1799.934
423230.000,4807270.000,1797.241
423230.000,4807290.000,1802.036
423230.000,4807310.000,1800.533
423230.000,4807300.000,1801.969
423230.000,4807450.000,1762.849
423230.000,4807440.000,1764.063
423230.000,4807460.000,1761.454
423230.000,4807480.000,1760.620
423230.000,4807470.000,1760.606
423230.000,4807430.000,1765.546
423230.000,4807390.000,1775.191
423230.000,4807380.000,1778.739
423230.000,4807400.000,1773.135
423230.000,4807420.000,1768.382
423230.000,4807410.000,1770.567
423230.056,4807269.944,1797.217
423234.855,4807685.145,1706.881
423240.000,4807560.000,1756.557
423240.000,4807550.000,1758.856
423240.000,4807570.000,1752.308
423240.000,4807590.000,1744.471
423240.000,4807580.000,1748.232
423240.000,4807540.000,1760.202
423240.000,4807500.000,1762.718
423240.000,4807490.000,1761.894
423240.000,4807510.000,1762.175
423240.000,4807530.000,1761.155
423240.000,4807520.000,1761.905
423240.000,4807670.000,1715.338
423240.000,4807660.000,1719.232
423240.000,4807680.000,1710.054
423240.000,4807683.648,1708.107
423240.000,4807267.050,1794.747
423240.000,4807650.000,1724.265
